"sep=,"
Shimmer_69B4_TimestampSync_Unix_CAL,Shimmer_69B4_ECG_LA-RA_24BIT_CAL,Shimmer_69B4_ECGtoHR_LA_RA_CAL,
ms,mV,BPM,
1.6861877823548396E12,-605.0000721216288,-1.0,
1.6861877823567922E12,-605.0000721216288,-1.0,
1.6861877823587449E12,-605.0000721216288,-1.0,
1.6861877823606975E12,-605.0000721216288,-1.0,
1.6861877823626501E12,-605.0000721216288,-1.0,
1.6861877823646025E12,-605.0000721216288,-1.0,
1.6861877823665552E12,-605.0000721216288,-1.0,
1.6861877823685078E12,-605.0000721216288,-1.0,
1.6861877823704604E12,-605.0000721216288,-1.0,
1.686187782372413E12,-605.0000721216288,-1.0,
1.6861877823743655E12,-605.0000721216288,-1.0,
1.686187782376318E12,-605.0000721216288,-1.0,
1.6861877823782708E12,-605.0000721216288,-1.0,
1.6861877823802234E12,-605.0000721216288,-1.0,
1.686187782382176E12,-605.0000721216288,-1.0,
1.6861877823841284E12,-605.0000721216288,-1.0,
1.686187782386081E12,-605.0000721216288,-1.0,
1.6861877823880337E12,-605.0000721216288,-1.0,
1.6861877823899863E12,-605.0000721216288,-1.0,
1.686187782391939E12,-605.0000721216288,-1.0,
1.6861877823938914E12,-605.0000721216288,-1.0,
1.686187782395844E12,-605.0000721216288,-1.0,
1.6861877823977966E12,-605.0000721216288,-1.0,
1.6861877823997493E12,-605.0000721216288,-1.0,
1.686187782401702E12,-605.0000721216288,-1.0,
1.6861877824036543E12,-605.0000721216288,-1.0,
1.686187782405607E12,-605.0000721216288,-1.0,
1.6861877824075596E12,-605.0000721216288,-1.0,
1.6861877824095122E12,-605.0000721216288,-1.0,
1.6861877824114648E12,-605.0000721216288,-1.0,
1.6861877824134172E12,-605.0000721216288,-1.0,
1.6861877824153699E12,-605.0000721216288,-1.0,
1.6861877824173225E12,-605.0000721216288,-1.0,
1.6861877824192751E12,-605.0000721216288,-1.0,
1.6861877824212278E12,-605.0000721216288,-1.0,
1.6861877824231802E12,-605.0000721216288,-1.0,
1.6861877824251328E12,-605.0000721216288,-1.0,
1.6861877824270854E12,-605.0000721216288,-1.0,
1.686187782429038E12,-605.0000721216288,-1.0,
1.6861877824309907E12,-605.0000721216288,-1.0,
1.686187782432943E12,-605.0000721216288,-1.0,
1.6861877824348958E12,-605.0000721216288,-1.0,
1.6861877824368484E12,-605.0000721216288,-1.0,
1.686187782438801E12,-605.0000721216288,-1.0,
1.6861877824407537E12,-605.0000721216288,-1.0,
1.686187782442706E12,-605.0000721216288,-1.0,
1.6861877824446587E12,-605.0000721216288,-1.0,
1.6861877824466113E12,-605.0000721216288,-1.0,
1.686187782448564E12,-605.0000721216288,-1.0,
1.6861877824505166E12,-605.0000721216288,-1.0,
1.686187782452469E12,-605.0000721216288,-1.0,
1.6861877824544216E12,-605.0000721216288,-1.0,
1.6861877824563743E12,-605.0000721216288,-1.0,
1.686187782458327E12,-605.0000721216288,-1.0,
1.6861877824602795E12,-605.0000721216288,-1.0,
1.686187782462232E12,-605.0000721216288,-1.0,
1.6861877824641846E12,-605.0000721216288,-1.0,
1.6861877824661372E12,-605.0000721216288,-1.0,
1.6861877824680898E12,-605.0000721216288,-1.0,
1.6861877824700425E12,-605.0000721216288,-1.0,
1.6861877824719949E12,-605.0000721216288,-1.0,
1.6861877824739475E12,-605.0000721216288,-1.0,
1.6861877824759001E12,-605.0000721216288,-1.0,
1.6861877824778528E12,-605.0000721216288,-1.0,
1.6861877824798054E12,-605.0000721216288,-1.0,
1.6861877824817578E12,-605.0000721216288,-1.0,
1.6861877824837104E12,-605.0000721216288,-1.0,
1.686187782485663E12,-605.0000721216288,-1.0,
1.6861877824876157E12,-605.0000721216288,-1.0,
1.6861877824895684E12,-605.0000721216288,-1.0,
1.6861877824915208E12,-605.0000721216288,-1.0,
1.6861877824934734E12,-605.0000721216288,-1.0,
1.686187782495426E12,-605.0000721216288,-1.0,
1.6861877824973787E12,-605.0000721216288,-1.0,
1.6861877824993313E12,-605.0000721216288,-1.0,
1.6861877825012837E12,-605.0000721216288,-1.0,
1.6861877825032363E12,-605.0000721216288,-1.0,
1.686187782505189E12,-605.0000721216288,-1.0,
1.6861877825071416E12,-605.0000721216288,-1.0,
1.6861877825090942E12,-605.0000721216288,-1.0,
1.6861877825110466E12,-605.0000721216288,-1.0,
1.6861877825129993E12,-605.0000721216288,-1.0,
1.686187782514952E12,-605.0000721216288,-1.0,
1.6861877825169045E12,-605.0000721216288,-1.0,
1.6861877825188572E12,-605.0000721216288,-1.0,
1.6861877825208096E12,-605.0000721216288,-1.0,
1.6861877825227622E12,-605.0000721216288,-1.0,
1.6861877825247148E12,-605.0000721216288,-1.0,
1.6861877825266675E12,-605.0000721216288,-1.0,
1.68618778252862E12,-605.0000721216288,-1.0,
1.6861877825305725E12,-605.0000721216288,-1.0,
1.6861877825325251E12,-605.0000721216288,-1.0,
1.6861877825344778E12,-605.0000721216288,-1.0,
1.6861877825364304E12,-605.0000721216288,-1.0,
1.686187782538383E12,-605.0000721216288,-1.0,
1.6861877825403354E12,-605.0000721216288,-1.0,
1.686187782542288E12,-605.0000721216288,-1.0,
1.6861877825442407E12,-605.0000721216288,-1.0,
1.6861877825461934E12,-605.0000721216288,-1.0,
1.686187782548146E12,-605.0000721216288,-1.0,
1.6861877825500984E12,-605.0000721216288,-1.0,
1.686187782552051E12,-605.0000721216288,-1.0,
1.6861877825540037E12,-605.0000721216288,-1.0,
1.6861877825559563E12,-605.0000721216288,-1.0,
1.686187782557909E12,-605.0000721216288,-1.0,
1.6861877825598613E12,-605.0000721216288,-1.0,
1.686187782561814E12,-605.0000721216288,-1.0,
1.6861877825637666E12,-605.0000721216288,-1.0,
1.6861877825657192E12,-605.0000721216288,-1.0,
1.6861877825676719E12,-605.0000721216288,-1.0,
1.6861877825696243E12,-605.0000721216288,-1.0,
1.686187782571577E12,-605.0000721216288,-1.0,
1.6861877825735295E12,-605.0000721216288,-1.0,
1.6861877825754822E12,-605.0000721216288,-1.0,
1.6861877825774348E12,-605.0000721216288,-1.0,
1.6861877825793872E12,-605.0000721216288,-1.0,
1.6861877825813398E12,-605.0000721216288,-1.0,
1.6861877825832925E12,-605.0000721216288,-1.0,
1.686187782585245E12,-605.0000721216288,-1.0,
1.6861877825871978E12,-605.0000721216288,-1.0,
1.6861877825891501E12,-605.0000721216288,-1.0,
1.6861877825911028E12,-605.0000721216288,-1.0,
1.6861877825930554E12,-605.0000721216288,-1.0,
1.686187782595008E12,-605.0000721216288,-1.0,
1.6861877825969607E12,-605.0000721216288,-1.0,
1.686187782598913E12,-605.0000721216288,-1.0,
1.6861877826008657E12,-605.0000721216288,-1.0,
1.6861877826028184E12,-605.0000721216288,-1.0,
1.686187782604771E12,-605.0000721216288,-1.0,
1.6861877826067236E12,-605.0000721216288,-1.0,
1.686187782608676E12,-605.0000721216288,-1.0,
1.6861877826106287E12,-605.0000721216288,-1.0,
1.6861877826125813E12,-605.0000721216288,-1.0,
1.686187782614534E12,-605.0000721216288,-1.0,
1.6861877826164866E12,-605.0000721216288,-1.0,
1.686187782618439E12,-605.0000721216288,-1.0,
1.6861877826203916E12,-605.0000721216288,-1.0,
1.6861877826223442E12,-605.0000721216288,-1.0,
1.6861877826242969E12,-605.0000721216288,-1.0,
1.6861877826262495E12,-605.0000721216288,-1.0,
1.686187782628202E12,-605.0000721216288,-1.0,
1.6861877826301545E12,-605.0000721216288,-1.0,
1.6861877826321072E12,-605.0000721216288,-1.0,
1.6861877826340598E12,-605.0000721216288,-1.0,
1.6861877826360125E12,-605.0000721216288,-1.0,
1.6861877826379648E12,-605.0000721216288,-1.0,
1.6861877826399175E12,-605.0000721216288,-1.0,
1.68618778264187E12,-605.0000721216288,-1.0,
1.6861877826438228E12,-605.0000721216288,-1.0,
1.6861877826457754E12,-605.0000721216288,-1.0,
1.6861877826477278E12,-605.0000721216288,-1.0,
1.6861877826496804E12,-605.0000721216288,-1.0,
1.686187782651633E12,-605.0000721216288,-1.0,
1.6861877826535857E12,-605.0000721216288,-1.0,
1.6861877826555383E12,-605.0000721216288,-1.0,
1.6861877826574907E12,-605.0000721216288,-1.0,
1.6861877826594434E12,-605.0000721216288,-1.0,
1.686187782661396E12,-605.0000721216288,-1.0,
1.6861877826633486E12,-605.0000721216288,-1.0,
1.6861877826653013E12,-605.0000721216288,-1.0,
1.6861877826672537E12,-605.0000721216288,-1.0,
1.6861877826692063E12,-605.0000721216288,-1.0,
1.686187782671159E12,-605.0000721216288,-1.0,
1.6861877826731116E12,-605.0000721216288,-1.0,
1.6861877826750642E12,-605.0000721216288,-1.0,
1.6861877826770166E12,-605.0000721216288,-1.0,
1.6861877826789692E12,-605.0000721216288,-1.0,
1.6861877826809219E12,-605.0000721216288,-1.0,
1.6861877826828745E12,-605.0000721216288,-1.0,
1.6861877826848271E12,-605.0000721216288,-1.0,
1.6861877826867795E12,-605.0000721216288,-1.0,
1.6861877826887322E12,-605.0000721216288,-1.0,
1.6861877826906848E12,-605.0000721216288,-1.0,
1.6861877826926375E12,-605.0000721216288,-1.0,
1.68618778269459E12,-605.0000721216288,-1.0,
1.6861877826965425E12,-605.0000721216288,-1.0,
1.686187782698495E12,-605.0000721216288,-1.0,
1.6861877827004478E12,-605.0000721216288,-1.0,
1.6861877827024004E12,-605.0000721216288,-1.0,
1.686187782704353E12,-605.0000721216288,-1.0,
1.6861877827063054E12,-605.0000721216288,-1.0,
1.686187782708258E12,-605.0000721216288,-1.0,
1.6861877827102107E12,-605.0000721216288,-1.0,
1.6861877827121633E12,-605.0000721216288,-1.0,
1.686187782714116E12,-605.0000721216288,-1.0,
1.6861877827160684E12,-605.0000721216288,-1.0,
1.686187782718021E12,-605.0000721216288,-1.0,
1.6861877827199736E12,-605.0000721216288,-1.0,
1.6861877827219263E12,-605.0000721216288,-1.0,
1.686187782723879E12,-605.0000721216288,-1.0,
1.6861877827258313E12,-605.0000721216288,-1.0,
1.686187782727784E12,-605.0000721216288,-1.0,
1.6861877827297366E12,-605.0000721216288,-1.0,
1.6861877827316892E12,-605.0000721216288,-1.0,
1.6861877827336418E12,-605.0000721216288,-1.0,
1.6861877827355942E12,-605.0000721216288,-1.0,
1.6861877827375469E12,-605.0000721216288,-1.0,
1.6861877827394995E12,-605.0000721216288,-1.0,
1.6861877827414521E12,-605.0000721216288,-1.0,
1.6861877827434048E12,-605.0000721216288,-1.0,
1.6861877827453572E12,-605.0000721216288,-1.0,
1.6861877827473098E12,-605.0000721216288,-1.0,
1.6861877827492625E12,-605.0000721216288,-1.0,
1.686187782751215E12,-605.0000721216288,-1.0,
1.6861877827531677E12,-605.0000721216288,-1.0,
1.68618778275512E12,-605.0000721216288,-1.0,
1.6861877827570728E12,-605.0000721216288,-1.0,
1.6861877827590254E12,-605.0000721216288,-1.0,
1.686187782760978E12,-605.0000721216288,-1.0,
1.6861877827629307E12,-605.0000721216288,-1.0,
1.686187782764883E12,-605.0000721216288,-1.0,
1.6861877827668357E12,-605.0000721216288,-1.0,
1.6861877827687883E12,-605.0000721216288,-1.0,
1.686187782770741E12,-605.0000721216288,-1.0,
1.6861877827726936E12,-605.0000721216288,-1.0,
1.686187782774646E12,-605.0000721216288,-1.0,
1.6861877827765986E12,-605.0000721216288,-1.0,
1.6861877827785513E12,-605.0000721216288,-1.0,
1.686187782780504E12,-605.0000721216288,-1.0,
1.6861877827824565E12,-605.0000721216288,-1.0,
1.686187782784409E12,-605.0000721216288,-1.0,
1.6861877827863616E12,-605.0000721216288,-1.0,
1.6861877827883142E12,-605.0000721216288,-1.0,
1.6861877827902668E12,-605.0000721216288,-1.0,
1.6861877827922195E12,-605.0000721216288,-1.0,
1.6861877827941719E12,-605.0000721216288,-1.0,
1.6861877827961245E12,-605.0000721216288,-1.0,
1.6861877827980771E12,-605.0000721216288,-1.0,
1.6861877828000298E12,-605.0000721216288,-1.0,
1.6861877828019824E12,-605.0000721216288,-1.0,
1.6861877828039348E12,-605.0000721216288,-1.0,
1.6861877828058875E12,-605.0000721216288,-1.0,
1.68618778280784E12,-605.0000721216288,-1.0,
1.6861877828097927E12,-605.0000721216288,-1.0,
1.6861877828117454E12,-605.0000721216288,-1.0,
1.6861877828136978E12,-605.0000721216288,-1.0,
1.6861877828156504E12,-605.0000721216288,-1.0,
1.686187782817603E12,-605.0000721216288,-1.0,
1.6861877828195557E12,-605.0000721216288,-1.0,
1.6861877828215083E12,-605.0000721216288,-1.0,
1.6861877828234607E12,-605.0000721216288,-1.0,
1.6861877828254133E12,-605.0000721216288,-1.0,
1.686187782827366E12,-605.0000721216288,-1.0,
1.6861877828293186E12,-605.0000721216288,-1.0,
1.6861877828312712E12,-605.0000721216288,-1.0,
1.6861877828332236E12,-605.0000721216288,-1.0,
1.6861877828351763E12,-605.0000721216288,-1.0,
1.686187782837129E12,-605.0000721216288,-1.0,
1.6861877828390815E12,-605.0000721216288,-1.0,
1.6861877828410342E12,-605.0000721216288,-1.0,
1.6861877828429866E12,-605.0000721216288,-1.0,
1.6861877828449392E12,-605.0000721216288,-1.0,
1.6861877828468918E12,-605.0000721216288,-1.0,
1.6861877828488445E12,-605.0000721216288,-1.0,
1.686187782850797E12,-605.0000721216288,-1.0,
1.6861877828527495E12,-605.0000721216288,-1.0,
1.6861877828547021E12,-605.0000721216288,-1.0,
1.6861877828566548E12,-605.0000721216288,-1.0,
1.6861877828586074E12,-605.0000721216288,-1.0,
1.68618778286056E12,-605.0000721216288,-1.0,
1.6861877828625125E12,-605.0000721216288,-1.0,
1.686187782864465E12,-605.0000721216288,-1.0,
1.6861877828664177E12,-605.0000721216288,-1.0,
1.6861877828683704E12,-605.0000721216288,-1.0,
1.686187782870323E12,-605.0000721216288,-1.0,
1.6861877828722754E12,-605.0000721216288,-1.0,
1.686187782874228E12,-605.0000721216288,-1.0,
1.6861877828761807E12,-605.0000721216288,-1.0,
1.6861877828781333E12,-605.0000721216288,-1.0,
1.686187782880086E12,-605.0000721216288,-1.0,
1.6861877828820383E12,-605.0000721216288,-1.0,
1.686187782883991E12,-605.0000721216288,-1.0,
1.6861877828859436E12,-605.0000721216288,-1.0,
1.6861877828878962E12,-605.0000721216288,-1.0,
1.6861877828898489E12,-605.0000721216288,-1.0,
1.6861877828918013E12,-605.0000721216288,-1.0,
1.686187782893754E12,-605.0000721216288,-1.0,
1.6861877828957065E12,-605.0000721216288,-1.0,
1.6861877828976592E12,-605.0000721216288,-1.0,
1.6861877828996118E12,-605.0000721216288,-1.0,
1.6861877829015642E12,-605.0000721216288,-1.0,
1.6861877829035168E12,-605.0000721216288,-1.0,
1.6861877829054695E12,-605.0000721216288,-1.0,
1.686187782907422E12,-605.0000721216288,-1.0,
1.6861877829093748E12,-605.0000721216288,-1.0,
1.6861877829113271E12,-605.0000721216288,-1.0,
1.6861877829132798E12,-605.0000721216288,-1.0,
1.6861877829152324E12,-605.0000721216288,-1.0,
1.686187782917185E12,-605.0000721216288,-1.0,
1.6861877829191377E12,-605.0000721216288,-1.0,
1.68618778292109E12,-605.0000721216288,-1.0,
1.6861877829230427E12,-605.0000721216288,-1.0,
1.6861877829249954E12,-605.0000721216288,-1.0,
1.686187782926948E12,-605.0000721216288,-1.0,
1.6861877829289006E12,-605.0000721216288,-1.0,
1.686187782930853E12,-605.0000721216288,-1.0,
1.6861877829328057E12,-605.0000721216288,-1.0,
1.6861877829347583E12,-605.0000721216288,-1.0,
1.686187782936711E12,-605.0000721216288,-1.0,
1.6861877829386636E12,-605.0000721216288,-1.0,
1.686187782940616E12,-605.0000721216288,-1.0,
1.6861877829425686E12,-605.0000721216288,-1.0,
1.6861877829445212E12,-605.0000721216288,-1.0,
1.6861877829464739E12,-605.0000721216288,-1.0,
1.6861877829484265E12,-605.0000721216288,-1.0,
1.686187782950379E12,-605.0000721216288,-1.0,
1.6861877829523315E12,-605.0000721216288,-1.0,
1.6861877829542842E12,-605.0000721216288,-1.0,
1.6861877829562368E12,-605.0000721216288,-1.0,
1.6861877829581895E12,-605.0000721216288,-1.0,
1.6861877829601418E12,-605.0000721216288,-1.0,
1.6861877829620945E12,-605.0000721216288,-1.0,
1.686187782964047E12,-605.0000721216288,-1.0,
1.6861877829659998E12,-605.0000721216288,-1.0,
1.6861877829679524E12,-605.0000721216288,-1.0,
1.6861877829699048E12,-605.0000721216288,-1.0,
1.6861877829718574E12,-605.0000721216288,-1.0,
1.68618778297381E12,-605.0000721216288,-1.0,
1.6861877829757627E12,-605.0000721216288,-1.0,
1.6861877829777153E12,-605.0000721216288,-1.0,
1.6861877829796677E12,-605.0000721216288,-1.0,
1.6861877829816204E12,-605.0000721216288,-1.0,
1.686187782983573E12,-605.0000721216288,-1.0,
1.6861877829855256E12,-605.0000721216288,-1.0,
1.6861877829874783E12,-605.0000721216288,-1.0,
1.6861877829894307E12,-605.0000721216288,-1.0,
1.6861877829913833E12,-605.0000721216288,-1.0,
1.686187782993336E12,-605.0000721216288,-1.0,
1.6861877829952886E12,-605.0000721216288,-1.0,
1.6861877829972412E12,-605.0000721216288,-1.0,
1.6861877829991936E12,-605.0000721216288,-1.0,
1.6861877830011462E12,-605.0000721216288,-1.0,
1.6861877830030989E12,-605.0000721216288,-1.0,
1.6861877830050515E12,-605.0000721216288,-1.0,
1.6861877830070042E12,-605.0000721216288,-1.0,
1.6861877830089565E12,-605.0000721216288,-1.0,
1.6861877830109092E12,-605.0000721216288,-1.0,
1.6861877830128618E12,-605.0000721216288,-1.0,
1.6861877830148145E12,-605.0000721216288,-1.0,
1.686187783016767E12,-605.0000721216288,-1.0,
1.6861877830187195E12,-605.0000721216288,-1.0,
1.686187783020672E12,-605.0000721216288,-1.0,
1.6861877830226248E12,-605.0000721216288,-1.0,
1.6861877830245774E12,-605.0000721216288,-1.0,
1.68618778302653E12,-605.0000721216288,-1.0,
1.6861877830284824E12,-605.0000721216288,-1.0,
1.686187783030435E12,-605.0000721216288,-1.0,
1.6861877830323877E12,-605.0000721216288,-1.0,
1.6861877830343403E12,-605.0000721216288,-1.0,
1.686187783036293E12,-605.0000721216288,-1.0,
1.6861877830382454E12,-605.0000721216288,-1.0,
1.686187783040198E12,-605.0000721216288,-1.0,
1.6861877830421506E12,-605.0000721216288,-1.0,
1.6861877830441033E12,-605.0000721216288,-1.0,
1.686187783046056E12,-605.0000721216288,-1.0,
1.6861877830480083E12,-605.0000721216288,-1.0,
1.686187783049961E12,-605.0000721216288,-1.0,
1.6861877830519136E12,-605.0000721216288,-1.0,
1.6861877830538662E12,-605.0000721216288,-1.0,
1.6861877830558188E12,-605.0000721216288,-1.0,
1.6861877830577712E12,-605.0000721216288,-1.0,
1.6861877830597239E12,-605.0000721216288,-1.0,
1.6861877830616765E12,-605.0000721216288,-1.0,
1.6861877830636292E12,-605.0000721216288,-1.0,
1.6861877830655818E12,-605.0000721216288,-1.0,
1.6861877830675342E12,-605.0000721216288,-1.0,
1.6861877830694868E12,-605.0000721216288,-1.0,
1.6861877830714395E12,-605.0000721216288,-1.0,
1.686187783073392E12,-605.0000721216288,-1.0,
1.6861877830753447E12,-605.0000721216288,-1.0,
1.686187783077297E12,-605.0000721216288,-1.0,
1.6861877830792498E12,-605.0000721216288,-1.0,
1.6861877830812024E12,-605.0000721216288,-1.0,
1.686187783083155E12,-605.0000721216288,-1.0,
1.6861877830851077E12,-605.0000721216288,-1.0,
1.68618778308706E12,-605.0000721216288,-1.0,
1.6861877830890127E12,-605.0000721216288,-1.0,
1.6861877830909653E12,-605.0000721216288,-1.0,
1.686187783092918E12,-605.0000721216288,-1.0,
1.6861877830948706E12,-605.0000721216288,-1.0,
1.686187783096823E12,-605.0000721216288,-1.0,
1.6861877830987756E12,-605.0000721216288,-1.0,
1.6861877831007283E12,-605.0000721216288,-1.0,
1.686187783102681E12,-605.0000721216288,-1.0,
1.6861877831046335E12,-605.0000721216288,-1.0,
1.686187783106586E12,-605.0000721216288,-1.0,
1.6861877831085386E12,-605.0000721216288,-1.0,
1.6861877831104912E12,-605.0000721216288,-1.0,
1.6861877831124438E12,-605.0000721216288,-1.0,
1.6861877831143965E12,-605.0000721216288,-1.0,
1.6861877831163489E12,-605.0000721216288,-1.0,
1.6861877831183015E12,-605.0000721216288,-1.0,
1.6861877831202542E12,-605.0000721216288,-1.0,
1.6861877831222068E12,-605.0000721216288,-1.0,
1.6861877831241594E12,-605.0000721216288,-1.0,
1.6861877831261118E12,-605.0000721216288,-1.0,
1.6861877831280645E12,-605.0000721216288,-1.0,
1.686187783130017E12,-605.0000721216288,-1.0,
1.6861877831319697E12,-605.0000721216288,-1.0,
1.6861877831339224E12,-605.0000721216288,-1.0,
1.6861877831358748E12,-605.0000721216288,-1.0,
1.6861877831378274E12,-605.0000721216288,-1.0,
1.68618778313978E12,-605.0000721216288,-1.0,
1.6861877831417327E12,-605.0000721216288,-1.0,
1.6861877831436853E12,-605.0000721216288,-1.0,
1.6861877831456377E12,-605.0000721216288,-1.0,
1.6861877831475903E12,-605.0000721216288,-1.0,
1.686187783149543E12,-605.0000721216288,-1.0,
1.6861877831514956E12,-605.0000721216288,-1.0,
1.6861877831534482E12,-605.0000721216288,-1.0,
1.6861877831554006E12,-605.0000721216288,-1.0,
1.6861877831573533E12,-605.0000721216288,-1.0,
1.686187783159306E12,-605.0000721216288,-1.0,
1.6861877831612585E12,-605.0000721216288,-1.0,
1.6861877831632112E12,-605.0000721216288,-1.0,
1.6861877831651636E12,-605.0000721216288,-1.0,
1.6861877831671162E12,-605.0000721216288,-1.0,
1.6861877831690688E12,-605.0000721216288,-1.0,
1.6861877831710215E12,-605.0000721216288,-1.0,
1.686187783172974E12,-605.0000721216288,-1.0,
1.6861877831749265E12,-605.0000721216288,-1.0,
1.6861877831768792E12,-605.0000721216288,-1.0,
1.6861877831788318E12,-605.0000721216288,-1.0,
1.6861877831807844E12,-605.0000721216288,-1.0,
1.686187783182737E12,-605.0000721216288,-1.0,
1.6861877831846895E12,-605.0000721216288,-1.0,
1.686187783186642E12,-605.0000721216288,-1.0,
1.6861877831885947E12,-605.0000721216288,-1.0,
1.6861877831905474E12,-605.0000721216288,-1.0,
1.6861877831925E12,-605.0000721216288,-1.0,
1.6861877831944524E12,-605.0000721216288,-1.0,
1.686187783196405E12,-605.0000721216288,-1.0,
1.6861877831983577E12,-605.0000721216288,-1.0,
1.6861877832003103E12,-605.0000721216288,-1.0,
1.686187783202263E12,-605.0000721216288,-1.0,
1.6861877832042153E12,-605.0000721216288,-1.0,
1.686187783206168E12,-605.0000721216288,-1.0,
1.6861877832081206E12,-605.0000721216288,-1.0,
1.6861877832100732E12,-605.0000721216288,-1.0,
1.686187783212026E12,-605.0000721216288,-1.0,
1.6861877832139783E12,-605.0000721216288,-1.0,
1.686187783215931E12,-605.0000721216288,-1.0,
1.6861877832178835E12,-605.0000721216288,-1.0,
1.6861877832198362E12,-605.0000721216288,-1.0,
1.6861877832217888E12,-605.0000721216288,-1.0,
1.6861877832237412E12,-605.0000721216288,-1.0,
1.6861877832256938E12,-605.0000721216288,-1.0,
1.6861877832276465E12,-605.0000721216288,-1.0,
1.686187783229599E12,-605.0000721216288,-1.0,
1.6861877832315518E12,-605.0000721216288,-1.0,
1.6861877832335042E12,-605.0000721216288,-1.0,
1.6861877832354568E12,-605.0000721216288,-1.0,
1.6861877832374094E12,-605.0000721216288,-1.0,
1.686187783239362E12,-605.0000721216288,-1.0,
1.6861877832413147E12,-605.0000721216288,-1.0,
1.686187783243267E12,-605.0000721216288,-1.0,
1.6861877832452197E12,-605.0000721216288,-1.0,
1.6861877832471724E12,-605.0000721216288,-1.0,
1.686187783249125E12,-605.0000721216288,-1.0,
1.6861877832510776E12,-605.0000721216288,-1.0,
1.68618778325303E12,-605.0000721216288,-1.0,
1.6861877832549827E12,-605.0000721216288,-1.0,
1.6861877832569353E12,-605.0000721216288,-1.0,
1.686187783258888E12,-605.0000721216288,-1.0,
1.6861877832608406E12,-605.0000721216288,-1.0,
1.686187783262793E12,-605.0000721216288,-1.0,
1.6861877832647456E12,-605.0000721216288,-1.0,
1.6861877832666982E12,-605.0000721216288,-1.0,
1.686187783268651E12,-605.0000721216288,-1.0,
1.6861877832706035E12,-605.0000721216288,-1.0,
1.686187783272556E12,-605.0000721216288,-1.0,
1.6861877832745085E12,-605.0000721216288,-1.0,
1.6861877832764612E12,-605.0000721216288,-1.0,
1.6861877832784138E12,-605.0000721216288,-1.0,
1.6861877832803665E12,-605.0000721216288,-1.0,
1.6861877832823188E12,-605.0000721216288,-1.0,
1.6861877832842715E12,-605.0000721216288,-1.0,
1.686187783286224E12,-605.0000721216288,-1.0,
1.6861877832881768E12,-605.0000721216288,-1.0,
1.6861877832901294E12,-605.0000721216288,-1.0,
1.6861877832920818E12,-605.0000721216288,-1.0,
1.6861877832940344E12,-605.0000721216288,-1.0,
1.686187783295987E12,-605.0000721216288,-1.0,
1.6861877832979397E12,-605.0000721216288,-1.0,
1.6861877832998923E12,-605.0000721216288,-1.0,
1.6861877833018447E12,-605.0000721216288,-1.0,
1.6861877833037974E12,-605.0000721216288,-1.0,
1.68618778330575E12,-605.0000721216288,-1.0,
1.6861877833077026E12,-605.0000721216288,-1.0,
1.6861877833096553E12,-605.0000721216288,-1.0,
1.6861877833116077E12,-605.0000721216288,-1.0,
1.6861877833135603E12,-605.0000721216288,-1.0,
1.686187783315513E12,-605.0000721216288,-1.0,
1.6861877833174656E12,-605.0000721216288,-1.0,
1.6861877833194182E12,-605.0000721216288,-1.0,
1.6861877833213706E12,-605.0000721216288,-1.0,
1.6861877833233232E12,-605.0000721216288,-1.0,
1.686187783325276E12,-605.0000721216288,-1.0,
1.6861877833272285E12,-605.0000721216288,-1.0,
1.6861877833291812E12,-605.0000721216288,-1.0,
1.6861877833311335E12,-605.0000721216288,-1.0,
1.6861877833330862E12,-605.0000721216288,-1.0,
1.6861877833350388E12,-605.0000721216288,-1.0,
1.6861877833369915E12,-605.0000721216288,-1.0,
1.686187783338944E12,-605.0000721216288,-1.0,
1.6861877833408965E12,-605.0000721216288,-1.0,
1.686187783342849E12,-605.0000721216288,-1.0,
1.6861877833448018E12,-605.0000721216288,-1.0,
1.6861877833467544E12,-605.0000721216288,-1.0,
1.686187783348707E12,-605.0000721216288,-1.0,
1.6861877833506594E12,-605.0000721216288,-1.0,
1.686187783352612E12,-605.0000721216288,-1.0,
1.6861877833545647E12,-605.0000721216288,-1.0,
1.6861877833565173E12,-605.0000721216288,-1.0,
1.68618778335847E12,-605.0000721216288,-1.0,
1.6861877833604224E12,-605.0000721216288,-1.0,
1.686187783362375E12,-605.0000721216288,-1.0,
1.6861877833643276E12,-605.0000721216288,-1.0,
1.6861877833662803E12,-605.0000721216288,-1.0,
1.686187783368233E12,-605.0000721216288,-1.0,
1.6861877833701853E12,-605.0000721216288,-1.0,
1.686187783372138E12,-605.0000721216288,-1.0,
1.6861877833740906E12,-605.0000721216288,-1.0,
1.6861877833760432E12,-605.0000721216288,-1.0,
1.6861877833779958E12,-605.0000721216288,-1.0,
1.6861877833799482E12,-605.0000721216288,-1.0,
1.686187783381901E12,-605.0000721216288,-1.0,
1.6861877833838535E12,-605.0000721216288,-1.0,
1.6861877833858062E12,-605.0000721216288,-1.0,
1.6861877833877588E12,-605.0000721216288,-1.0,
1.6861877833897112E12,-605.0000721216288,-1.0,
1.6861877833916638E12,-605.0000721216288,-1.0,
1.6861877833936165E12,-605.0000721216288,-1.0,
1.686187783395569E12,-605.0000721216288,-1.0,
1.6861877833975217E12,-605.0000721216288,-1.0,
1.686187783399474E12,-605.0000721216288,-1.0,
1.6861877834014268E12,-605.0000721216288,-1.0,
1.6861877834033794E12,-605.0000721216288,-1.0,
1.686187783405332E12,-605.0000721216288,-1.0,
